Country Name,Country Code,Indicator Name,Indicator Code
Middle East & North Africa (excluding high income),MNA,Cooling Degree Days (projected change in number of degree Celsius),EN.CLC.CDDY.XD
Middle East & North Africa (excluding high income),MNA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS
Middle East & North Africa (excluding high income),MNA,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ
Middle East & North Africa (excluding high income),MNA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS
Middle East & North Africa (excluding high income),MNA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS
Middle East & North Africa (excluding high income),MNA,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD
Middle East & North Africa (excluding high income),MNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE
Middle East & North Africa (excluding high income),MNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN
Middle East & North Africa (excluding high income),MNA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD
Middle East & North Africa (excluding high income),MNA,Forest area (% of land area),AG.LND.FRST.ZS
Middle East & North Africa (excluding high income),MNA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
Middle East & North Africa (excluding high income),MNA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE
Middle East & North Africa (excluding high income),MNA,Gini index (World Bank estimate),SI.POV.GINI
Middle East & North Africa (excluding high income),MNA,Government Effectiveness: Estimate,GE.EST
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS
Middle East & North Africa (excluding high income),MNA,Heat Index 35 (projected change in days),EN.CLC.HEAT.XD
Middle East & North Africa (excluding high income),MNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS
Middle East & North Africa (excluding high income),MNA,Income share held by lowest 20%,SI.DST.FRST.20
Middle East & North Africa (excluding high income),MNA,Individuals using the Internet (% of population),IT.NET.USER.ZS
Middle East & North Africa (excluding high income),MNA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN
Middle East & North Africa (excluding high income),MNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS
Middle East & North Africa (excluding high income),MNA,"Mammal species, threatened",EN.MAM.THRD.NO
Middle East & North Africa (excluding high income),MNA,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)",EN.CLC.PRCP.XD
Middle East & North Africa (excluding high income),MNA,"Mean Drought Index (projected change, unitless)",EN.CLC.SPEI.XD
Middle East & North Africa (excluding high income),MNA,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC
Middle East & North Africa (excluding high income),MNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT
Middle East & North Africa (excluding high income),MNA,Net migration,SM.POP.NETM
Middle East & North Africa (excluding high income),MNA,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC
Middle East & North Africa (excluding high income),MNA,"Patent applications, residents",IP.PAT.RESD
Middle East & North Africa (excluding high income),MNA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
Middle East & North Africa (excluding high income),MNA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
Middle East & North Africa (excluding high income),MNA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
Middle East & North Africa (excluding high income),MNA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
Middle East & North Africa (excluding high income),MNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
Middle East & North Africa (excluding high income),MNA,Population density (people per sq. km of land area),EN.POP.DNST
Middle East & North Africa (excluding high income),MNA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
Middle East & North Africa (excluding high income),MNA,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
Middle East & North Africa (excluding high income),MNA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
Middle East & North Africa (excluding high income),MNA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
Middle East & North Africa (excluding high income),MNA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
Middle East & North Africa (excluding high income),MNA,Regulatory Quality: Estimate,RQ.EST
Middle East & North Africa (excluding high income),MNA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
Middle East & North Africa (excluding high income),MNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
Middle East & North Africa (excluding high income),MNA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Middle East & North Africa (excluding high income),MNA,Rule of Law: Estimate,RL.EST
Middle East & North Africa (excluding high income),MNA,"School enrollment, primary (% gross)",SE.PRM.ENRR
Middle East & North Africa (excluding high income),MNA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
Middle East & North Africa (excluding high income),MNA,Scientific and technical journal articles,IP.JRN.ARTC.SC
Middle East & North Africa (excluding high income),MNA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
Middle East & North Africa (excluding high income),MNA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
Middle East & North Africa (excluding high income),MNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
Middle East & North Africa (excluding high income),MNA,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
Middle East & North Africa (excluding high income),MNA,Voice and Accountability: Estimate,VA.EST
Middle East & North Africa (IDA & IBRD),TMN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS
Middle East & North Africa (IDA & IBRD),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS
Middle East & North Africa (IDA & IBRD),TMN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS
Middle East & North Africa (IDA & IBRD),TMN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS
Middle East & North Africa (IDA & IBRD),TMN,Agricultural land (% of land area),AG.LND.AGRI.ZS
Middle East & North Africa (IDA & IBRD),TMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS
Middle East & North Africa (IDA & IBRD),TMN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS
Middle East & North Africa (IDA & IBRD),TMN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG
Middle East & North Africa (IDA & IBRD),TMN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS
Middle East & North Africa (IDA & IBRD),TMN,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS
Middle East & North Africa (IDA & IBRD),TMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC
Middle East & North Africa (IDA & IBRD),TMN,Control of Corruption: Estimate,CC.EST
Middle East & North Africa (IDA & IBRD),TMN,Cooling Degree Days (projected change in number of degree Celsius),EN.CLC.CDDY.XD
Middle East & North Africa (IDA & IBRD),TMN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS
Middle East & North Africa (IDA & IBRD),TMN,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ
Middle East & North Africa (IDA & IBRD),TMN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS
Middle East & North Africa (IDA & IBRD),TMN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS
Middle East & North Africa (IDA & IBRD),TMN,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD
Middle East & North Africa (IDA & IBRD),TMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE
Middle East & North Africa (IDA & IBRD),TMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN
Middle East & North Africa (IDA & IBRD),TMN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD
Middle East & North Africa (IDA & IBRD),TMN,Forest area (% of land area),AG.LND.FRST.ZS
Middle East & North Africa (IDA & IBRD),TMN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS
Middle East & North Africa (IDA & IBRD),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG
Middle East & North Africa (IDA & IBRD),TMN,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE
Middle East & North Africa (IDA & IBRD),TMN,Gini index (World Bank estimate),SI.POV.GINI
Middle East & North Africa (IDA & IBRD),TMN,Government Effectiveness: Estimate,GE.EST
Middle East & North Africa (IDA & IBRD),TMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS
Middle East & North Africa (IDA & IBRD),TMN,Heat Index 35 (projected change in days),EN.CLC.HEAT.XD
Middle East & North Africa (IDA & IBRD),TMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS
Middle East & North Africa (IDA & IBRD),TMN,Income share held by lowest 20%,SI.DST.FRST.20
Middle East & North Africa (IDA & IBRD),TMN,Individuals using the Internet (% of population),IT.NET.USER.ZS
Middle East & North Africa (IDA & IBRD),TMN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS
Middle East & North Africa (IDA & IBRD),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN
Middle East & North Africa (IDA & IBRD),TMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS
Middle East & North Africa (IDA & IBRD),TMN,"Mammal species, threatened",EN.MAM.THRD.NO
Middle East & North Africa (IDA & IBRD),TMN,"Maximum 5-day Rainfall, 25-year Return Level (projected change in mm)",EN.CLC.PRCP.XD
Middle East & North Africa (IDA & IBRD),TMN,"Mean Drought Index (projected change, unitless)",EN.CLC.SPEI.XD
Middle East & North Africa (IDA & IBRD),TMN,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC
Middle East & North Africa (IDA & IBRD),TMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT
Middle East & North Africa (IDA & IBRD),TMN,Net migration,SM.POP.NETM
Middle East & North Africa (IDA & IBRD),TMN,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC
Middle East & North Africa (IDA & IBRD),TMN,"Patent applications, residents",IP.PAT.RESD
Middle East & North Africa (IDA & IBRD),TMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS
Middle East & North Africa (IDA & IBRD),TMN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS
Middle East & North Africa (IDA & IBRD),TMN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3
Middle East & North Africa (IDA & IBRD),TMN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST
Middle East & North Africa (IDA & IBRD),TMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS
Middle East & North Africa (IDA & IBRD),TMN,Population density (people per sq. km of land area),EN.POP.DNST
Middle East & North Africa (IDA & IBRD),TMN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC
Middle East & North Africa (IDA & IBRD),TMN,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS
Middle East & North Africa (IDA & IBRD),TMN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS
Middle East & North Africa (IDA & IBRD),TMN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS
Middle East & North Africa (IDA & IBRD),TMN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS
Middle East & North Africa (IDA & IBRD),TMN,Regulatory Quality: Estimate,RQ.EST
Middle East & North Africa (IDA & IBRD),TMN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS
Middle East & North Africa (IDA & IBRD),TMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS
Middle East & North Africa (IDA & IBRD),TMN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS
Middle East & North Africa (IDA & IBRD),TMN,Rule of Law: Estimate,RL.EST
Middle East & North Africa (IDA & IBRD),TMN,"School enrollment, primary (% gross)",SE.PRM.ENRR
Middle East & North Africa (IDA & IBRD),TMN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS
Middle East & North Africa (IDA & IBRD),TMN,Scientific and technical journal articles,IP.JRN.ARTC.SC
Middle East & North Africa (IDA & IBRD),TMN,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ
Middle East & North Africa (IDA & IBRD),TMN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS
Middle East & North Africa (IDA & IBRD),TMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS
Middle East & North Africa (IDA & IBRD),TMN,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT
Middle East & North Africa (IDA & IBRD),TMN,Voice and Accountability: Estimate,VA.EST
Middle income,MIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS
Middle income,MIC,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS
Middle income,MIC,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS
Middle income,MIC,Agricultural land (% of land area),AG.LND.AGRI.ZS
Middle income,MIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS
Middle income,MIC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS
Middle income,MIC,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG
Middle income,MIC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS
Middle income,MIC,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS
Middle income,MIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC
Middle income,MIC,Control of Corruption: Estimate,CC.EST
